task,trial,subject,video_path,start_frame,end_frame,gesture,clip_path
Needle_Passing,Needle_Passing_B003,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B003_capture2.avi,1773,2014,G4,/kaggle/working/clips/train_1169.npy
Needle_Passing,Needle_Passing_B003,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B003_capture2.avi,2015,2215,G2,/kaggle/working/clips/train_1170.npy
Needle_Passing,Needle_Passing_B003,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B003_capture2.avi,2216,2445,G6,/kaggle/working/clips/train_1171.npy
Needle_Passing,Needle_Passing_B003,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B003_capture2.avi,2446,2562,G4,/kaggle/working/clips/train_1172.npy
Needle_Passing,Needle_Passing_B003,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B003_capture2.avi,2563,2750,G2,/kaggle/working/clips/train_1173.npy
Needle_Passing,Needle_Passing_B003,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B003_capture2.avi,2751,2845,G3,/kaggle/working/clips/train_1174.npy
Needle_Passing,Needle_Passing_B003,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B003_capture2.avi,2846,2965,G6,/kaggle/working/clips/train_1175.npy
Needle_Passing,Needle_Passing_B003,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B003_capture2.avi,2966,3238,G11,/kaggle/working/clips/train_1176.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,1,99,G1,/kaggle/working/clips/train_1177.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,100,299,G5,/kaggle/working/clips/train_1178.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,300,455,G2,/kaggle/working/clips/train_1179.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,456,525,G3,/kaggle/working/clips/train_1180.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,526,581,G6,/kaggle/working/clips/train_1181.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,582,786,G4,/kaggle/working/clips/train_1182.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,787,951,G2,/kaggle/working/clips/train_1183.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,952,1039,G3,/kaggle/working/clips/train_1184.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,1040,1133,G6,/kaggle/working/clips/train_1185.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,1134,1193,G4,/kaggle/working/clips/train_1186.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,1194,1318,G2,/kaggle/working/clips/train_1187.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,1319,1394,G3,/kaggle/working/clips/train_1188.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,1395,1444,G6,/kaggle/working/clips/train_1189.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,1445,1504,G4,/kaggle/working/clips/train_1190.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,1505,1594,G2,/kaggle/working/clips/train_1191.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,1595,1657,G3,/kaggle/working/clips/train_1192.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,1658,1693,G6,/kaggle/working/clips/train_1193.npy
Needle_Passing,Needle_Passing_F004,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F004_capture2.avi,1694,1787,G11,/kaggle/working/clips/train_1194.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,82,190,G1,/kaggle/working/clips/train_1195.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,191,509,G5,/kaggle/working/clips/train_1196.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,510,739,G2,/kaggle/working/clips/train_1197.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,740,844,G3,/kaggle/working/clips/train_1198.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,845,994,G6,/kaggle/working/clips/train_1199.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,995,1081,G4,/kaggle/working/clips/train_1200.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,1082,1400,G2,/kaggle/working/clips/train_1201.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,1401,1523,G3,/kaggle/working/clips/train_1202.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,1524,1864,G6,/kaggle/working/clips/train_1203.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,1865,1962,G4,/kaggle/working/clips/train_1204.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,1963,2331,G2,/kaggle/working/clips/train_1205.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,2332,2414,G3,/kaggle/working/clips/train_1206.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,2415,2640,G6,/kaggle/working/clips/train_1207.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,2641,2739,G4,/kaggle/working/clips/train_1208.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,2740,3124,G2,/kaggle/working/clips/train_1209.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,3125,3190,G3,/kaggle/working/clips/train_1210.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,3191,3327,G6,/kaggle/working/clips/train_1211.npy
Needle_Passing,Needle_Passing_I002,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I002_capture2.avi,3328,3443,G11,/kaggle/working/clips/train_1212.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,1,51,G1,/kaggle/working/clips/train_1213.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,52,251,G5,/kaggle/working/clips/train_1214.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,252,448,G8,/kaggle/working/clips/train_1215.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,449,658,G2,/kaggle/working/clips/train_1216.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,659,755,G3,/kaggle/working/clips/train_1217.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,756,988,G6,/kaggle/working/clips/train_1218.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,989,1111,G4,/kaggle/working/clips/train_1219.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,1112,1517,G2,/kaggle/working/clips/train_1220.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,1518,1579,G3,/kaggle/working/clips/train_1221.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,1580,1719,G6,/kaggle/working/clips/train_1222.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,1720,1765,G4,/kaggle/working/clips/train_1223.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,1766,2136,G2,/kaggle/working/clips/train_1224.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,2137,2215,G3,/kaggle/working/clips/train_1225.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,2216,2486,G6,/kaggle/working/clips/train_1226.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,2487,2650,G4,/kaggle/working/clips/train_1227.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,2651,2944,G2,/kaggle/working/clips/train_1228.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,2945,3017,G3,/kaggle/working/clips/train_1229.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,3018,3278,G6,/kaggle/working/clips/train_1230.npy
Needle_Passing,Needle_Passing_I005,I,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_I005_capture2.avi,3279,3413,G11,/kaggle/working/clips/train_1231.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,103,147,G1,/kaggle/working/clips/train_1232.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,148,508,G5,/kaggle/working/clips/train_1233.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,509,766,G2,/kaggle/working/clips/train_1234.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,767,833,G3,/kaggle/working/clips/train_1235.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,834,958,G6,/kaggle/working/clips/train_1236.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,959,1028,G4,/kaggle/working/clips/train_1237.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,1029,1239,G2,/kaggle/working/clips/train_1238.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,1240,1333,G3,/kaggle/working/clips/train_1239.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,1334,1457,G6,/kaggle/working/clips/train_1240.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,1458,1608,G4,/kaggle/working/clips/train_1241.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,1609,2028,G2,/kaggle/working/clips/train_1242.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,2029,2282,G3,/kaggle/working/clips/train_1243.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,2283,2381,G6,/kaggle/working/clips/train_1244.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,2382,2606,G4,/kaggle/working/clips/train_1245.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,2607,2948,G2,/kaggle/working/clips/train_1246.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,2949,3063,G3,/kaggle/working/clips/train_1247.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,3064,3136,G6,/kaggle/working/clips/train_1248.npy
Needle_Passing,Needle_Passing_E003,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E003_capture2.avi,3137,3414,G11,/kaggle/working/clips/train_1249.npy
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,51,212,G1,/kaggle/working/clips/train_1250.npy
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,213,259,G5,/kaggle/working/clips/train_1251.npy
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,260,402,G8,/kaggle/working/clips/train_1252.npy
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,403,626,G2,/kaggle/working/clips/train_1253.npy
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,627,744,G3,/kaggle/working/clips/train_1254.npy
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,745,813,G6,/kaggle/working/clips/train_1255.npy
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,814,1003,G9,/kaggle/working/clips/train_1256.npy
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,1004,1068,G4,/kaggle/working/clips/train_1257.npy
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,1069,1112,G8,/kaggle/working/clips/train_1258.npy
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,1113,1218,G2,/kaggle/working/clips/train_1259.npy
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,1219,1285,G3,/kaggle/working/clips/train_1260.npy
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,1286,1338,G6,/kaggle/working/clips/train_1261.npy
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,1339,1399,G4,/kaggle/working/clips/train_1262.npy
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,1400,1526,G2,/kaggle/working/clips/train_1263.npy
