task,trial,subject,video_path,start_frame,end_frame,gesture
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,2114,2458,G6
Needle_Passing,Needle_Passing_C005,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C005_capture2.avi,2459,2557,G11
Needle_Passing,Needle_Passing_H004,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H004_capture2.avi,1,60,G1
Needle_Passing,Needle_Passing_H004,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H004_capture2.avi,61,140,G5
Needle_Passing,Needle_Passing_H004,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H004_capture2.avi,141,329,G2
Needle_Passing,Needle_Passing_H004,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H004_capture2.avi,330,407,G3
Needle_Passing,Needle_Passing_H004,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H004_capture2.avi,408,531,G6
Needle_Passing,Needle_Passing_H004,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H004_capture2.avi,532,682,G5
Needle_Passing,Needle_Passing_H004,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H004_capture2.avi,683,724,G6
Needle_Passing,Needle_Passing_H004,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H004_capture2.avi,725,820,G4
Needle_Passing,Needle_Passing_H004,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H004_capture2.avi,821,3480,G2
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,11,142,G1
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,143,249,G5
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,250,635,G8
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,636,849,G2
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,850,950,G3
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,951,1307,G3
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,1308,1451,G6
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,1452,1548,G4
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,1549,1958,G2
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,1959,2058,G3
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,2059,2414,G6
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,2415,2694,G2
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,2695,2771,G3
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,2772,2896,G6
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,2897,2945,G4
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,2946,3253,G2
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,3254,3367,G3
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,3368,3546,G6
Needle_Passing,Needle_Passing_H002,H,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_H002_capture2.avi,3547,3687,G11
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,30,178,G1
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,179,237,G5
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,238,377,G8
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,378,641,G2
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,642,703,G3
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,704,804,G6
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,805,872,G4
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,873,1079,G2
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,1080,1145,G3
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,1146,1197,G6
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,1198,1309,G4
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,1310,1605,G2
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,1606,1664,G3
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,1665,1819,G6
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,1820,1915,G4
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,1916,2120,G2
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,2121,2216,G3
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,2217,2308,G6
Needle_Passing,Needle_Passing_C004,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C004_capture2.avi,2309,2400,G11
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,50,116,G1
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,117,176,G5
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,177,367,G8
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,368,694,G2
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,695,797,G3
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,798,824,G6
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,825,1213,G8
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,1214,1257,G6
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,1258,1346,G4
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,1347,1839,G2
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,1840,2061,G3
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,2062,2210,G8
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,2211,2336,G2
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,2337,2382,G3
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,2383,2471,G6
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,2472,2552,G4
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,2553,2710,G2
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,2711,2783,G3
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,2784,2870,G6
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,2871,2982,G4
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,2983,3215,G2
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,3216,3373,G3
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,3374,3443,G6
Needle_Passing,Needle_Passing_C003,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C003_capture2.avi,3444,3572,G11
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,1,67,G5
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,68,147,G8
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,148,374,G2
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,375,479,G3
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,480,578,G4
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,579,776,G2
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,777,884,G3
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,885,962,G6
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,963,1031,G4
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,1032,1198,G2
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,1199,1331,G3
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,1332,1384,G6
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,1385,1461,G4
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,1462,1569,G2
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,1570,1657,G3
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,1658,1722,G6
Needle_Passing,Needle_Passing_F001,F,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_F001_capture2.avi,1723,1871,G11
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,42,170,G1
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,171,320,G5
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,321,423,G8
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,424,660,G2
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,661,746,G3
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,747,805,G6
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,806,890,G4
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,891,1090,G2
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,1091,1134,G3
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,1135,1219,G6
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,1220,1318,G4
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,1319,1810,G2
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,1811,1881,G3
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,1882,1991,G6
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,1992,2068,G4
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,2069,2400,G2
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,2401,2549,G5
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,2550,2609,G8
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,2610,2850,G2
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,2851,2957,G3
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,2958,3036,G6
Needle_Passing,Needle_Passing_D002,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D002_capture2.avi,3037,3187,G11
Needle_Passing,Needle_Passing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D004_capture2.avi,32,165,G1
Needle_Passing,Needle_Passing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D004_capture2.avi,166,290,G5
Needle_Passing,Needle_Passing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D004_capture2.avi,291,377,G8
Needle_Passing,Needle_Passing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D004_capture2.avi,378,639,G2
Needle_Passing,Needle_Passing_D004,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D004_capture2.avi,640,704,G3
